Concept1,Concept2,JaccardScore
C192061203,C29248071,0.9
C192061203,C131671149,0.9
C192061203,C58053490,0.33962264150943394
C192061203,C31402856,0.9
C192061203,C41008148,0.24324324324324326
C192061203,C137019171,0.45
C192061203,C144271403,0.9
C192061203,C15190523,0.9
C192061203,C179061269,0.9
C192061203,C80444323,0.5454545454545454
C192061203,C11255438,0.4864864864864865
C192061203,C190474826,0.375
C192061203,C84114770,0.1956521739130435
C192061203,C186468114,0.1956521739130435
C192061203,C62520636,0.1956521739130435
C192061203,C45374587,0.6666666666666666
C192061203,C11413529,0.4090909090909091
C192061203,C15184713,0.42857142857142855
C192061203,C121332964,0.1956521739130435
C29248071,C131671149,0.9
C29248071,C58053490,0.33962264150943394
C29248071,C31402856,0.9
C29248071,C41008148,0.24324324324324326
C29248071,C137019171,0.45
C29248071,C144271403,0.9
C29248071,C15190523,0.9
C29248071,C179061269,0.9
C29248071,C80444323,0.5454545454545454
C29248071,C11255438,0.4864864864864865
C29248071,C190474826,0.375
C29248071,C84114770,0.1956521739130435
C29248071,C186468114,0.1956521739130435
C29248071,C62520636,0.1956521739130435
C29248071,C45374587,0.6666666666666666
C29248071,C11413529,0.4090909090909091
C29248071,C15184713,0.42857142857142855
C29248071,C121332964,0.1956521739130435
C131671149,C58053490,0.33962264150943394
C131671149,C31402856,0.9
C131671149,C41008148,0.24324324324324326
C131671149,C137019171,0.45
C131671149,C144271403,0.9
C131671149,C15190523,0.9
C131671149,C179061269,0.9
C131671149,C80444323,0.5454545454545454
C131671149,C11255438,0.4864864864864865
C131671149,C190474826,0.375
C131671149,C84114770,0.1956521739130435
C131671149,C186468114,0.1956521739130435
C131671149,C62520636,0.1956521739130435
C131671149,C45374587,0.6666666666666666
C131671149,C11413529,0.4090909090909091
C131671149,C15184713,0.42857142857142855
C131671149,C121332964,0.1956521739130435
C58053490,C31402856,0.33962264150943394
C58053490,C41008148,0.6666666666666666
C58053490,C137019171,0.46774193548387094
C58053490,C144271403,0.33962264150943394
C58053490,C15190523,0.33962264150943394
C58053490,C179061269,0.33962264150943394
C58053490,C80444323,0.5849056603773585
C58053490,C11255438,0.41935483870967744
C58053490,C190474826,0.5967741935483871
C58053490,C84114770,0.5543478260869565
C58053490,C186468114,0.5543478260869565
C58053490,C62520636,0.5543478260869565
C58053490,C45374587,0.4716981132075472
C58053490,C11413529,0.7924528301886793
C58053490,C15184713,0.5
C58053490,C121332964,0.5543478260869565
C58053490,C122527463,0.41509433962264153
C58053490,C51003876,0.4626865671641791
C58053490,C169699857,0.35
C58053490,C194975256,0.3018867924528302
C58053490,C55615164,0.3018867924528302
C58053490,C43682372,0.2903225806451613
C58053490,C27753989,0.3050847457627119
C58053490,C142465778,0.37735849056603776
C58053490,C58849907,0.6981132075471698
C58053490,C94375191,0.37735849056603776
C58053490,C33923547,0.4722222222222222
C58053490,C102565666,0.4528301886792453
C58053490,C124148022,0.6981132075471698
C58053490,C118615104,0.3050847457627119
